Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
0.7284713931791331,0.04706738286654577,0.21487025101701107,0.06443985089890059,0.5851407572207795,0.910761700374308,0.41314183428455675,0.34784518923680874,0.35602145340807534,0.02207206419560792,0.3534057468302262,0.728538347226084,0.5361649600799047,0.599862111841053,0.5961335955243124,0.5219719029383433,0.201962236117317,0.3567257779866291,0.9387327122609405,0.7827830420718891,0.8533351318469916,0.8971956424587209,0.7027362466811055,0.19023610849549233,0.12921499064426578,0.7203467848742853,0.6275258264628942,0.9056316542480581,0.20082804310980062,0.1113041941946139,0.5071444839313188,0.25299439592656325,0.1246874343208173,0.7509369469996108,0.3782947447557038,0.3059150596071776,0.9539719682423203,0.09584073073911137,0.3334484445649937,0.9181479677201945,0.12214029426946771,0.1672233064815134,0.1636530945402822,0.40295232687767424,0.28240271205209555,0.3326438308111783,0.5185963136120335,0.5640058316386404,0.03716811001938236,0.38816812230539666,0.6476397252881821,0.9612371103054754,0.1426482321175293,0.5476960186442572,0.8045249870344018,0.13149484837744618,0.01678179972921845,0.7300301356399472,0.6801602299385993,0.6896007934557251,0.5597555890069157,0.5804104367216192,0.026156356777618406,BENIGN
0.9457456692322735,0.7650750535932525,0.909587250427015,0.31039543686763227,0.5532445767950964,0.6475331545583246,0.17335578008994945,0.7434015687232195,0.42786444126128886,0.32547112425048963,0.6104582412909657,0.1927894076700688,0.5710051976825101,0.3913363912556663,0.8965399860707834,0.2811375471455886,0.06264045473665669,0.5526123149869848,0.8194620397290461,0.1777475743541661,0.056941342942268824,0.23608061088990107,0.11278010628536206,0.3259035093221667,0.32759535719807065,0.4449124316836506,0.38643657903828477,0.42539911885357373,0.28911141258474715,0.5895435040567413,0.3051228809677168,0.022813513548148645,0.9938734318949031,0.5434054054526489,0.5198118649740588,0.010095586071346863,0.7460505634866285,0.08511736651728441,0.06373329224100677,0.9577102788413147,0.2742895788783447,0.9238198692276691,0.8441302505292421,0.9712671494238474,0.3287244092152902,0.080207835776136,0.932090075145426,0.5841734949272153,0.3487335847288019,0.14964031249190468,0.217696730939965,0.5956905673723558,0.36795436087376554,0.7117419025335061,0.6355207318319389,0.11957898819952162,0.5431896612275907,0.7758695571384135,0.8301776001519772,0.67903061571977,0.30592960698282656,0.33757182497980565,0.6827197076808892,DDoS
0.974939283350114,0.9354426571668737,0.5120344881323766,0.09183919952914965,0.09178561168415011,0.38961453128998813,0.12685356378887735,0.6062783726980573,0.5160133810860318,0.9059342130576012,0.9729173821791937,0.38439728562414643,0.0840316282141702,0.2143089870219934,0.287480238734964,0.5194847142327088,0.4699482375610412,0.6063818675704358,0.8636210723486853,0.8163855680480346,0.4685398339612835,0.9117449809436815,0.7035356833361097,0.30708551676457807,0.29279316845685044,0.46350937132425696,0.26554380345363193,0.7040555345300311,0.5486609474352095,0.6025432553628367,0.7411610556244773,0.3109448501024329,0.38160998691876313,0.12870106101135526,0.8974583351368911,0.04892571137839663,0.22623896676916233,0.7253770098960466,0.7604586930039234,0.11152728162414571,0.6911952990738119,0.6406558603950062,0.5043916941462901,0.5473475765036764,0.6231899563600691,0.77585840313512,0.6268976568396342,0.7464866146772905,0.5416573068522674,0.30716283839318914,0.39410254319323035,0.48435489745249183,0.1647604967038253,0.42624191869788297,0.2425716072594809,0.8616154657641951,0.1363102307110059,0.5254786757737361,0.13924593063329427,0.4233391345971943,0.051784566217773165,0.5968337386063665,0.27914703395644636,BENIGN
0.6891295268392608,0.1492995620680435,0.022765027259992188,0.5207506807529243,0.12644702232667326,0.8205015714034998,0.08692353239937267,0.8243449574751934,0.3805929549469447,0.35452147159925973,0.42001498349050015,0.2608941062164233,0.5436824515474746,0.5667840389869886,0.18456819944076552,0.5805653298149661,0.5698241238561511,0.5683092334269427,0.0531708951483727,0.9000610661909831,0.5241848079655013,0.7263630689741521,0.022282703145525495,0.7436153432088001,0.7429826372800099,0.7007829928671029,0.2599166723981613,0.8705743148598123,0.5048041756724496,0.22813339227601737,0.057816326590927614,0.2425043405438565,0.5041711991290301,0.011634118961298179,0.07407746816103067,0.47856047205450847,0.08139802086033265,0.016175927012738844,0.07687665240829533,0.24098114342690413,0.4111028141275036,0.33354416897179406,0.728299791001595,0.8704354571421236,0.7151060632628887,0.9206539474020176,0.6493940346379691,0.8162713963973751,0.8503258688007063,0.38231376812761164,0.033648751057603676,0.8650967092804639,0.4036269585322275,0.4807634874234116,0.9532721070305912,0.4528845110477605,0.9994965626150257,0.2954523332201341,0.2634277490677688,0.9347197707523971,0.755198531531838,0.11862209672645829,0.5358262292178538,DDoS
0.38049405810634573,0.13067987822631755,0.16995741340256565,0.8627842001522636,0.9709661494296922,0.21402730362618372,0.9712555750456484,0.3762766095773882,0.8761503477627901,0.04185499161649453,0.023798022219787884,0.7121400776626889,0.7763039572166749,0.23524326847453025,0.9019192400559624,0.7524377425466565,0.05773866063160227,0.5477280834954232,0.5026319298469784,0.5037332527247135,0.11663482011103887,0.9931992044548456,0.5665728504488766,0.21035647477410124,0.006771062522771931,0.4634658079345795,0.5846530186240292,0.2125094601539832,0.8365965483784079,0.9712284283290754,0.7710456752545196,0.6737116286879664,0.39675377329732975,0.13856850057268,0.2830606505313674,0.7825256844160833,0.6791810236453922,0.003712313268495082,0.1808351352091866,0.7949651945858639,0.833137384944005,0.4577248686118064,0.8499717767848752,0.8099230302511977,0.9323009643737297,0.5445717030441286,0.7182074548934904,0.10847148100265147,0.2667735078428223,0.7464800572562245,0.22541929027166352,0.8598729792300293,0.9802641498539759,0.9115650474456394,0.3502397756417205,0.5652097620411597,0.9911106110239157,0.9219691238419175,0.071555278004095,0.5242300048975124,0.7609967982298849,0.9820156321200785,0.4901391030088871,BENIGN
0.5997434639108046,0.720546520582207,0.8465035616226588,0.13443854576045977,0.7514552365594738,0.35884470387235146,0.5320706792026538,0.893315141912481,0.12025692321385717,0.9515938072677456,0.8171629946911522,0.28533689614538504,0.20248450422202835,0.23478389030170632,0.2971664985109139,0.10358217078737764,0.6746123986411842,0.9093158319656945,0.6132433757312528,0.5344783161058304,0.3576043404062671,0.23217606236169375,0.2711867267629219,0.6591359889994505,0.33163093504603913,0.19254341090462312,0.9530772571449813,0.656613479193497,0.4816237746419234,0.8664768179511143,0.3117880842679406,0.10095210707730706,0.714080601869784,0.31969684919274344,0.38898905333449807,0.10287102805229853,0.3121445644613393,0.17380325958108978,0.45863294639500096,0.8566692940589046,0.3199721302979932,0.8717421622739479,0.1865144896799168,0.02000888747384877,0.8642691897492406,0.9009837762380738,0.28609121189665876,0.8499320829195227,0.09788236632400549,0.6513614693790902,0.5863047711246389,0.5348873259157068,0.9183447140589284,0.8540593110845227,0.7690377260298125,0.9532544666778033,0.9107124015774318,0.752314819217487,0.7640626544249544,0.8804358683510817,0.9377148536657229,0.24430981524143525,0.3614969245378419,DDoS
0.8863082266997807,0.24675022986405337,0.7876218299483515,0.03240262283401063,0.473476955035387,0.5814138002152915,0.10591299340034055,0.23321589929285025,0.7964998520558848,0.8432721301497391,0.17907962545113187,0.010081614603089761,0.3890529814490422,0.040322554298165,0.05109834979229633,0.9504068630219956,0.8478303521952025,0.19282359503674318,0.4546318546519518,0.06828620592452739,0.3204530769183166,0.38833135563141086,0.363776544109799,0.405701787632868,0.5463279666578003,0.05147616520738085,0.3707992205555821,0.7014901510021649,0.6631960283039682,0.2815436184729424,0.4788337986227752,0.1845115365895491,0.4749597117675487,0.5666057569246788,0.6136216760434952,0.14738323425709376,0.4907337852997977,0.8912677783551649,0.1890565814441818,0.06511209019467501,0.06019487604628693,0.5771595354098723,0.34672905381572694,0.8260680276229108,0.965892905607046,0.9554637414268174,0.2245783406248636,0.6097291543822566,0.47207393528929087,0.8992516388488493,0.5128756174821892,0.8078615805952049,0.7323611649362166,0.6401970180190569,0.4880829128987605,0.3957046937296713,0.6845769400524243,0.3609817866349656,0.4686461133526175,0.9629159265563774,0.010157561077314026,0.04989622689764084,0.08561148629243931,BENIGN
0.11450111610764446,0.23523061667996892,0.63484022242783,0.8117949503742451,0.14518742156936326,0.8574577391268497,0.921911560612268,0.008817098785590227,0.3526633365283085,0.7203677193777498,0.4150564851286098,0.3316830202594966,0.5547032619071305,0.6768347679919172,0.28416189852693774,0.08635780496997358,0.875044386803036,0.15755088705174392,0.3169074447112993,0.028972866522936847,0.9321474948549995,0.3225739377202457,0.37076893304162895,0.7449091457719821,0.3496021830087437,0.802933336596872,0.5024259707994218,0.011977747568140296,0.11129169753674073,0.8132381299249454,0.554364515233039,0.14723871106510622,0.6461650761993556,0.5736429626580921,0.42074340403734745,0.863915777847255,0.9622280742468716,0.7038947294315706,0.5614862204989225,0.7899446378174522,0.7209814930537667,0.6805845920617236,0.5197090357899048,0.7118204931664961,0.11003501099514601,0.7700198307633798,0.5333483324325252,0.3942319610592061,0.2201700324469652,0.003969966621836463,0.150106916482169,0.5170589402840926,0.7272049740829448,0.9483508767763702,0.4567139534389919,0.28492052453725003,0.9544203027456081,0.46245564726245425,0.6362728517846326,0.5451915368573987,0.11037769565834965,0.2744534229171305,0.04163274820637486,BENIGN
0.844789911215278,0.6216284064554434,0.9421836437340922,0.7124528782067083,0.4922948676636749,0.9391590195541253,0.5682744196406246,0.6989956885606593,0.12170563915601673,0.3231604935463068,0.9407130699325389,0.017997160258129696,0.5942340752726023,0.606138279182356,0.47948489272093164,0.3269715944956856,0.06694646457350384,0.16163479486586285,0.8436487681355157,0.5855111969428805,0.051216699560605705,0.3249468947772549,0.30997626509430276,0.8674503083314394,0.48849649816835006,0.37232813488733185,0.43673167501446475,0.7481139822270305,0.32261120614574035,0.19352121825361257,0.6181702103537058,0.23186653069620466,0.6214524038296674,0.42260356071916094,0.98343344588372,0.9116356147802722,0.7031953990826046,0.9364633805601036,0.5493114503270538,0.26417628591054476,0.381565566232306,0.09723270478516532,0.2961320114038012,0.07871161111317171,0.2738194034731385,0.27527154889393335,0.3874733246718688,0.9691948047933838,0.11211794819093512,0.8774595500908828,0.7733911797316271,0.2916543267051076,0.9806024343088736,0.6401769897481454,0.7142471524678315,0.1215973492985003,0.8631613177489025,0.8418303614583552,0.9772251382091558,0.021030248671759066,0.9193688333922275,0.7246682480260986,0.6000981155119754,DDoS
0.7308729902913765,0.8423410311651887,0.03316577532647702,0.11884559658054716,0.7611357035057627,0.9627375731962015,0.9433902004179449,0.30826192503892413,0.7817975170128113,0.43415105072507776,0.06960092994570166,0.955750291924267,0.4631264082566863,0.31668003811992784,0.52014535952356,0.7891312836810218,0.7518306227013581,0.6088397299040526,0.6885798281530742,0.5203294260107489,0.06765267139769848,0.08572956796935127,0.9019874436241148,0.3654525173847093,0.3580675296085918,0.9251595400994433,0.30744475249042125,0.8101705503156437,0.3053356444328268,0.19316641512449628,0.5380521342465353,0.11783554529046181,0.4114431355208058,0.4008708969966073,0.21295624714929162,0.36711557563598485,0.8650844581022823,0.9807225109213625,0.7915605809005299,0.30408193576369946,0.7298613021950843,0.8370655788666093,0.5110847382109405,0.5906218380304177,0.5374303136686163,0.378176134154128,0.3344589125581674,0.7017933260316821,0.04980332143013022,0.7925008781076068,0.5793759089297863,0.9966749337504637,0.03268696311966768,0.1486293224556534,0.6992379434670322,0.04722064429836881,0.8687469343993393,0.4564595065811722,0.6258263662472316,0.6350074184661632,0.6578547047532214,0.8321282203346413,0.6473427535968362,BENIGN
0.6109083103355583,0.34224640810779283,0.7465855767924919,0.9965835642908096,0.9412088823559218,0.1180510663187666,0.1870008261030558,0.6605318384536474,0.03247962188136755,0.2734187141520005,0.14598021621818014,0.4319229775985831,0.890792792770107,0.8840316283534749,0.6999685122615482,0.9774433601712981,0.45059588143558493,0.9338841294169304,0.6510467869071804,0.023378006523877892,0.700199387060335,0.7724432141918905,0.82682283510381,0.4183739573172238,0.422901072841009,0.5821065128563231,0.4090214791346225,0.9815925229113495,0.5928456969573354,0.7528886659223432,0.8760691026673663,0.598812348826265,0.34003339635772023,0.810218144554152,0.9365946903354841,0.27155196308739393,0.4706272935594965,0.3195357757399109,0.07207797298671015,0.01822239954418936,0.5127613475719324,0.22114347314602,0.4550739833039541,0.40769622278442663,0.20220884098264402,0.11977291005027635,0.7427519153610621,0.8173525383137794,0.03414170530540972,0.3756071204358815,0.3937826628417962,0.6170373495106107,0.05621200454359798,0.49805627014647125,0.597602875439187,0.2922411006219203,0.9530676682906013,0.37560596543190916,0.22292610258803136,0.48457964875862913,0.5174265451376983,0.07462808211785021,0.7553591252472938,DDoS
0.4301040868365673,0.3123121497847676,0.7664648553464241,0.29193859893400254,0.7530654024252048,0.09678619993374149,0.28793854963197985,0.9932588905458559,0.505747510994111,0.7090678894486525,0.8821230691226276,0.2651238280528767,0.001972086530056205,0.8597638286642776,0.4864322789218595,0.5797690012053469,0.758965486219965,0.1489564935285126,0.8916802521941349,0.6506021983509722,0.9383377908967921,0.9771395358695906,0.5529879166561301,0.3518391176126092,0.47887739858454725,0.738430415125878,0.12734833702486303,0.6695381637279254,0.7677410353137697,0.4278857154380683,0.0025756561940522005,0.006740349322508332,0.3343284451639039,0.6033815870931373,0.8826591641220563,0.1454819028750799,0.8202438693712721,0.8294849309013093,0.8417440508426066,0.7638710000595469,0.9917432597086336,0.43635260863551717,0.43190347610891244,0.5927508211834058,0.5479498469073074,0.3657890993844355,0.6059237060951005,0.336986352848876,0.25175158786649177,0.9342270631377576,0.04875984695050839,0.5727208973712393,0.8676758106135153,0.9869625223227015,0.6319090682630183,0.1983279036939899,0.511741185339705,0.1307218687834817,0.7799891998473948,0.08013657159155363,0.07200297158733415,0.8437590303569301,0.2642374255651566,DDoS
